path	dropped_lines	source_blob	upstream_blob	candidate_blob	base_blob	geometry	source_commits_since_base	upstream_intro
src/infra/heartbeat-wake-policy.ts	1	6b830ec0ba0efc149e469c2dfa407997db92828e	bf9e8f6191b2912e3967e1a17fa3881c68d19bc6	f814f5a0aa4900109c1bae959ede2e9f8049525f	6467b56025dca9b136e123f1e92f0744ee62e860	combined-or-represented	3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|2615e52048d:merge(1205): absorb current upstream f9207db3 into continuation base 4c5bd846|a5a0bf46928:refactor(continuation): split static gate owners|a05d8a41a26:merge: absorb frozen upstream for #1172	?
src/infra/heartbeat-wake-target.ts	1	0c6b9d21afd0058b90752a353d7418535c68da3c	0ae09d453a963824435183ca496d95ab0ca180ee	0c6b9d21afd0058b90752a353d7418535c68da3c	0ae09d453a963824435183ca496d95ab0ca180ee	accepted-overlay-no-current-upstream-delta	a978cc7bf8a:merge: absorb upstream and close post-039 CI failures	7dd75d0716f fix(heartbeat): serialize wake lifecycle state
src/infra/heartbeat-wake.preemption.test.ts	1	41d47217824519f9da20f799ef6987565a8540a3	1c5dd04c40ecd1f5975acb8d9a27d0dfb8d35cb6	41d47217824519f9da20f799ef6987565a8540a3	1c5dd04c40ecd1f5975acb8d9a27d0dfb8d35cb6	accepted-overlay-no-current-upstream-delta	6be6484bd9f:fix: close continuation gate debt	7fcddedaaf6 fix(heartbeat): prevent replies disappearing d
src/infra/heartbeat-wake.test.ts	3	151f4f96e5652f63af034be927b7dc5c13c961b1	b0f319349c706c0e655659d9a473405f0e173c8e	151f4f96e5652f63af034be927b7dc5c13c961b1	b0f319349c706c0e655659d9a473405f0e173c8e	accepted-overlay-no-current-upstream-delta	f2cc523f491:Merge upstream eb63cb148 into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a5a0bf46928:refactor(continuation): split static gate owners|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|939e5a6a748:fix(continuation): harden wake routing and stream stripping|c15743f18b6:temporary exact-tree LOC comparison|6339671f8df:Merge upstream/main into #1172 safe assembly|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	7dd75d0716f fix(heartbeat): serialize wake lifecycle state
src/infra/heartbeat-wake.transcript-context.test.ts	1	-	3bb022623766eec2d431badd4889e56aea911505	e61ea93f9e1f18c52db46a7c0ecb98a80b3c8bfa	-	combined-or-represented	-	7afbb7072ad fix(heartbeat): deliver exec completions with
src/infra/heartbeat-wake.ts	70	7184e4481a55668c944633714ea709c2636491c6	9435bbb8bf261f8490bcc726f1e1604061ea2009	6a024a3a12f044d3200d1e06d8361a4ddea3dfaf	df4924360dde846ea524ebf513d53db2b4bcf9fa	combined-or-represented	f2cc523f491:Merge upstream eb63cb148 into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|97bbea60bca:merge: absorb upstream through b067 for continuation presentation|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|f830bcbfa12:refactor(1205): restore max-lines headroom lost to the f9207db3 absorb|cb54f074f2a:fix(1205): settle post-absorb ratchets after upstream f9207db3 merge|2615e52048d:merge(1205): absorb current upstream f9207db3 into continuation base 4c5bd846|a5a0bf46928:refactor(continuation): split static gate owners|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|939e5a6a748:fix(continuation): harden wake routing and stream stripping|c15743f18b6:temporary exact-tree LOC comparison|4036e41b55e:Merge upstream/main into 1172 status row assembly|6339671f8df:Merge upstream/main into #1172 safe assembly|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	7dd75d0716f fix(heartbeat): serialize wake lifecycle state
src/infra/openclaw-cli-invocation.test.ts	2	f9360956d7e87a1a8d2d62c2566bb17207df3207	c73431545e3d87bb8e5b15df07bc58bf056d931a	f9360956d7e87a1a8d2d62c2566bb17207df3207	c73431545e3d87bb8e5b15df07bc58bf056d931a	accepted-overlay-no-current-upstream-delta	3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames	bfcce12e6b3 fix(tui): restore provider auth in installed l
src/infra/openclaw-cli-shim.test.ts	3	8e33f6bd7ecd358ae033076dc345c0dbd0b59c7b	9f7e1c335015d26eb4ab18f0e9e300836c2ad008	8e33f6bd7ecd358ae033076dc345c0dbd0b59c7b	9f7e1c335015d26eb4ab18f0e9e300836c2ad008	accepted-overlay-no-current-upstream-delta	f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly	55d7f8a4182 fix(agents): pin agent openclaw invocations to
src/infra/outbound/outbound-session.test.ts	1	968bb16ca8f54f5af5f22ae3f8b5943903dd9388	d3ec9d6589ade074d600932a6de02b7e8037892e	968bb16ca8f54f5af5f22ae3f8b5943903dd9388	d3ec9d6589ade074d600932a6de02b7e8037892e	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames	3d762467928 refactor: eliminate final export name collisio
src/infra/session-cost-usage.test.ts	1	bbab2621bab0b4236d561dda3d928c1b6e62750e	46cd5e56110d0e205d1f077e6a21654b94e70002	bbab2621bab0b4236d561dda3d928c1b6e62750e	46cd5e56110d0e205d1f077e6a21654b94e70002	accepted-overlay-no-current-upstream-delta	f2cc523f491:Merge upstream eb63cb148 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate	?
src/infra/session-cost-usage.ts	1	161220d8e4fab71f44c8b9a5faa627cf25235d46	41a5c658b26ae02b5dc28f7402f373229fad6398	161220d8e4fab71f44c8b9a5faa627cf25235d46	41a5c658b26ae02b5dc28f7402f373229fad6398	accepted-overlay-no-current-upstream-delta	ff3e0dd6337:Repair frozen upstream merge unions|6be6484bd9f:fix: close continuation gate debt|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|f76f0e5983f:refactor(continuation): retire unrelated carries|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|2605ac5e08d:fix: repair stale merge imports|c15743f18b6:temporary exact-tree LOC comparison|4828d51f9fd:merge: absorb upstream main through a4cc24d113|4577adf1607:merge: absorb upstream main through 7a456e362d|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|c62a299955d:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|abe0cfde988:fix(continuation): #1144 autoreview round 2 — precise post-compaction finalize + mtime defense|8df028d988e:fix(continuation): #1144 assembly review follow-ups (impl, tests pending)|78d31449a23:merge: absorb upstream main into continuation assembly|f27e2483608:Merge upstream/main into assembly-continuation-followons|4a215c33bcb:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260621/assembly-drift-absorb-2|1eec452a231:merge: resync presentation onto upstream/main dd7376fdcb|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	?
src/infra/session-delivery-queue-storage.ts	74	acd150a7d149e6ac74f199a84ebd5ef80612d6bf	54924209a198c8294d5c528ed8eaf720f21c4ebc	acd150a7d149e6ac74f199a84ebd5ef80612d6bf	54924209a198c8294d5c528ed8eaf720f21c4ebc	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|ff3e0dd6337:Repair frozen upstream merge unions|dfe2d49b2cb:refactor: close continuation gate ratchets|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|55fb755bebb:merge: absorb frozen upstream for WO-1217|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|abe830aea91:fix(queue): scrub invalid session metadata|a57a6bbb753:fix(1205): dead-letter invalid session deliveries against persisted row text|543b02c5a24:fix(continuation): port attachment hardening to assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|1e96338ac70:refactor(infra): split session delivery codec|18e02c2b5b3:fix(continuation): add managed delegate return claims|7ff7797e43c:fix(continuation): fail closed on corrupt durable recovery|2d560857253:fix(continuation): validate durable attachment snapshots|3adc3a7921f:fix(continuation): close attachment metadata gaps|bcb1894bc8e:fix(continuation): harden delegate attachment recovery|e534d1f15d2:fix(continuation): restore typed delegate input attachments|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|a05d8a41a26:merge: absorb frozen upstream for #1172|03899c6a484:fix(continuation): trust only internal trace context|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|78577edff46:fix: preserve continuation recovery handoff identity|3bfc47a8d73:fix(continuation): thread continue_delegate model through the production post-compaction path|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	?
src/infra/system-events.test.ts	4	be4703cabbfe2a52cb1ae18cede7d587525e1bd4	6f82812f7fb9494570584839adb824a3dba2bafa	be4703cabbfe2a52cb1ae18cede7d587525e1bd4	6f82812f7fb9494570584839adb824a3dba2bafa	accepted-overlay-no-current-upstream-delta	6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|18e02c2b5b3:fix(continuation): add managed delegate return claims|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|f76f0e5983f:refactor(continuation): retire unrelated carries|a05d8a41a26:merge: absorb frozen upstream for #1172|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|e317cfffa97:Merge commit '6c76d623f61a0b112937791eecb9f784f26a7834' into HEAD|6c76d623f61:docs(security): clip internal issue refs from comments for upstream|a9ba187f4fb:security(#999): strip session-delivery ack fields on both barrel producers (Finding-C ack-axis)|86d38470576:security(#999): force-untrust raw producers via deprecated infra-runtime barrel (Finding-C)|e4829e66f1c:security(#999): strip session-delivery ack fields at SDK/plugin boundary (Finding-B)|879f62fbd4f:test(system-events): standing guard for removeSystemEvents null-tail contextKey|32bffaea9c1:fix(system-events): restore last-non-null contextKey on removeSystemEvents|bd4076fc09a:test: #999 enforced-boundary guard -- SDK/plugin trusted:true neutralized at the wrapper|2cc23077070:test: #999 prong-c guard -- trusted:true payloads survive sanitize un-rewritten|6cfe57040e9:test: #999 drop forceSenderIsOwnerFalse from extension + core system-event tests|6f2550b65a9:docs(comments): scrub fork dev-vocabulary for upstream presentation|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	0e56fce87b2 fix(plugin-sdk): preserve system event snapsho
src/infra/system-events.ts	5	7d71b4623aac71d5bef9523f8b75d5cac712b6fa	18a8be81037ef9964d63b1ff6ba72ee0e67f468e	7d71b4623aac71d5bef9523f8b75d5cac712b6fa	18a8be81037ef9964d63b1ff6ba72ee0e67f468e	accepted-overlay-no-current-upstream-delta	6be6484bd9f:fix: close continuation gate debt|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|5df9d96eb8f:style: oxfmt the four files hand-edited during conflict resolution|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|55fb755bebb:merge: absorb frozen upstream for WO-1217|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|726f4e2f9cc:Merge upstream after post-666 corrections|18e02c2b5b3:fix(continuation): add managed delegate return claims|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|a05d8a41a26:merge: absorb frozen upstream for #1172|4828d51f9fd:merge: absorb upstream main through a4cc24d113|510388cf1ab:Fix static gate formatting findings|32bffaea9c1:fix(system-events): restore last-non-null contextKey on removeSystemEvents|3b3566e8d16:security: #999 enforce trusted-bypass at plugin-runtime boundary + restore deprecated SDK field|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|7849bf02696:WIP: #999 drop forceSenderIsOwnerFalse from core system-events + session drain|776092e29bc:Merge upstream/main into frond-scribe/20260612/drift-correct-990-v4 (drift2)|d57b6ec0cac:docs(scrub): qualify unqualified 'RFC §' refs to the continuation RFC|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	42500d13b17 fix(hooks): target hook-triggered heartbeat wa
src/library.ts	1	13daaad2ad94214bd44fbf2a4ac133ebfa5f4c68	4eba1f3312abd696c54cd691fc94904cddc10b85	13daaad2ad94214bd44fbf2a4ac133ebfa5f4c68	4eba1f3312abd696c54cd691fc94904cddc10b85	accepted-overlay-no-current-upstream-delta	aceb7c98561:fix(lint): drop self-renames left by the rename sweep|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|7464b874e55:merge: absorb upstream/main drift	3d762467928 refactor: eliminate final export name collisio
src/logging/diagnostic.test.ts	3	dbd6a38ba1f31cfd59931a6257123bd7c9905872	2c9d737a7308c85604067c47f2b33466849e4e55	dbd6a38ba1f31cfd59931a6257123bd7c9905872	2c9d737a7308c85604067c47f2b33466849e4e55	accepted-overlay-no-current-upstream-delta	d54403ab018:merge: absorb current upstream 23854c39 into continuation candidate|b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|bd8fcdf6396:merge: absorb upstream/main drift (21 commits)|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|8abde93a5d1:Merge upstream 9aa24e8f into PR presentation assembly|9f89d941dd1:merge: absorb frozen upstream c37ba84|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|56360c15761:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	?
src/logging/diagnostic.ts	8	a0fadeeda5f4894979b5df8ab613adbd8f3056d5	ed3f3f2a55a98f54727beb54287c7959c13f655c	a0fadeeda5f4894979b5df8ab613adbd8f3056d5	ed3f3f2a55a98f54727beb54287c7959c13f655c	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|bd8fcdf6396:merge: absorb upstream/main drift (21 commits)|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|9f89d941dd1:merge: absorb frozen upstream c37ba84|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|56360c15761:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|63ddbdfc5a3:fix: restore upstream faithfulness for #935|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	?
src/media/web-media.test.ts	1	7d730ddf4f04ee008fc1083adf1f1c7847be6378	03dad5c37990377e15edbcfd37ad5cf524e9173d	7d730ddf4f04ee008fc1083adf1f1c7847be6378	03dad5c37990377e15edbcfd37ad5cf524e9173d	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|315d9994823:Repair continuation CI boundary regressions	554a6f3bbf6 feat(sms): add Twilio MMS support (#118664)
src/node-host/node-worker-transfer-client.test.ts	3	9252ecf5c7f1756b2a849910464dd3099ab654e5	c94f46cd5e31a4fed9051d2fd91145695c2c4ed4	9252ecf5c7f1756b2a849910464dd3099ab654e5	c94f46cd5e31a4fed9051d2fd91145695c2c4ed4	accepted-overlay-no-current-upstream-delta	1618911fbf5:test: honor git checkout environment	3c5cecee06c refactor: compact recovery ownership and model
src/plugin-sdk/heartbeat-runtime.ts	1	4c78712f267912f2703ca004e014fbb447d07eec	5123d6d187268dfea2443a5e24e7d52be4c17b05	4c78712f267912f2703ca004e014fbb447d07eec	5123d6d187268dfea2443a5e24e7d52be4c17b05	accepted-overlay-no-current-upstream-delta	6be6484bd9f:fix: close continuation gate debt|939e5a6a748:fix(continuation): harden wake routing and stream stripping	?
src/plugin-sdk/infra-runtime.ts	3	1d657f5d2e220f08bc4ac773565a5356689b8fa2	e5ed7cffb15045d5e2d9ef7432e37d5aa35b840b	1d657f5d2e220f08bc4ac773565a5356689b8fa2	e5ed7cffb15045d5e2d9ef7432e37d5aa35b840b	accepted-overlay-no-current-upstream-delta	04ed3627482:fix: close Gate 3 static regressions|2cf1c4dba1a:Merge upstream main into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|31af61428a6:merge: absorb upstream drift and restore continuation tracing|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|4577adf1607:merge: absorb upstream main through 7a456e362d|4af422fc6db:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|6c76d623f61:docs(security): clip internal issue refs from comments for upstream|a9ba187f4fb:security(#999): strip session-delivery ack fields on both barrel producers (Finding-C ack-axis)|86d38470576:security(#999): force-untrust raw producers via deprecated infra-runtime barrel (Finding-C)	c71c29ecaec fix: preserve exec completion identity across
src/plugin-sdk/provider-catalog-live-runtime.test.ts	1	687bb6bae1555fc1fb609476e210af28e4a66eee	92436efa7413c918628553f92b05a399fe4f7508	687bb6bae1555fc1fb609476e210af28e4a66eee	92436efa7413c918628553f92b05a399fe4f7508	accepted-overlay-no-current-upstream-delta	4018b96af02:refactor(sessions): split static gate owners|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|672bd50a7dc:Merge upstream 692310de into continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|8422e7613b9:Merge upstream/main into 1172 status row assembly|789d60d2222:fix: keep live catalog fetch guard public type strict|478574ad3bf:fix: address partial response compatibility review|c524a800fdb:merge: absorb upstream main for continuation trace redaction	715c379fd94 refactor(config): consolidate context budget t
src/plugin-sdk/provider-catalog-live-runtime.ts	5	5bdd36bbc6290b697af7b77f477e29c01165c453	90ac628c025955c925e3652ea9c24f1645ef7f58	5bdd36bbc6290b697af7b77f477e29c01165c453	90ac628c025955c925e3652ea9c24f1645ef7f58	accepted-overlay-no-current-upstream-delta	3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|31af61428a6:merge: absorb upstream drift and restore continuation tracing|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|789d60d2222:fix: keep live catalog fetch guard public type strict|352aef64d81:fix: address provider catalog compatibility review|cc006b5b6e1:fix: tolerate partial response guards|c524a800fdb:merge: absorb upstream main for continuation trace redaction	?
src/plugin-sdk/system-event-runtime.ts	9	02a8c4d9058099198bb5984a5eaec3176219075b	9426462787375e1a2a6c853d68d124b7dbd50110	02a8c4d9058099198bb5984a5eaec3176219075b	9426462787375e1a2a6c853d68d124b7dbd50110	accepted-overlay-no-current-upstream-delta	6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|d18fdd00c27:Merge upstream 10313e3 into #1184 continuation candidate|e4829e66f1c:security(#999): strip session-delivery ack fields at SDK/plugin boundary (Finding-B)|3fe1ac6aa85:security: #999 enforce channel/SDK producers untrusted + sweep stray docs	?
src/plugins/git-install.ts	1	bdcda0697dfd1b5ec6cb1ce598944b34d8fa1a38	60a37a6c95b7a188fb3ada4443eb24919461d654	bdcda0697dfd1b5ec6cb1ce598944b34d8fa1a38	60a37a6c95b7a188fb3ada4443eb24919461d654	accepted-overlay-no-current-upstream-delta	f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|b53f0db43c9:fix(plugins): stage git fallback beside managed repo	3d762467928 refactor: eliminate final export name collisio
src/plugins/install.test.ts	2	689327097271de8cec12953f19b834fb6783fb3b	f4a5d57a788efedf4d1420750bf303cc59231217	689327097271de8cec12953f19b834fb6783fb3b	f4a5d57a788efedf4d1420750bf303cc59231217	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|bd8fcdf6396:merge: absorb upstream/main drift (21 commits)|9507800800a:merge: absorb upstream/main into continuation assembly|5fff43305bf:test(plugins): isolate exec runner mock|cb73c7db50c:Merge upstream f4387b7a into PR presentation assembly|8abde93a5d1:Merge upstream 9aa24e8f into PR presentation assembly|8cad5c7aa3b:merge: absorb frozen upstream 86233913 for #1216|726f4e2f9cc:Merge upstream after post-666 corrections|672bd50a7dc:Merge upstream 692310de into continuation assembly|a05d8a41a26:merge: absorb frozen upstream for #1172|7dddc1d4bb5:test: reconcile plugin and QA baselines	?
src/plugins/marketplace.test.ts	1	fdcd5152170cf09cf474c7060d1934fe5fc40806	7c6d0ca6f454c6685c0dd7f8650f5ee8cbe48dcb	fdcd5152170cf09cf474c7060d1934fe5fc40806	7c6d0ca6f454c6685c0dd7f8650f5ee8cbe48dcb	accepted-overlay-no-current-upstream-delta	0dadf772997:test: resolve temp-dir helper drift union|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames	87be38ea735 fix(plugins): resolve marketplace aliases with
src/plugins/npm-install-security-scan.release.test.ts	1	5b3b97964738f8c45b18647976591e6ee334444f	3114586c294a70a2bdfa54da0819929ecd7d4ceb	5b3b97964738f8c45b18647976591e6ee334444f	3114586c294a70a2bdfa54da0819929ecd7d4ceb	accepted-overlay-no-current-upstream-delta	26d6e1b5857:test: repair final validation boundaries	45ed68e6ea6 fix(release): accept trusted Codex scan layout
src/plugins/runtime/index.test.ts	2	7c50732e021a7f608b7e23af5c3c7f834f00548b	abfa4308e239a3a579223af2657adafa41b4d00a	7c50732e021a7f608b7e23af5c3c7f834f00548b	abfa4308e239a3a579223af2657adafa41b4d00a	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3d9701862a3:merge: absorb upstream drift #11 into assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|bd8fcdf6396:merge: absorb upstream/main drift (21 commits)|3b33188c6d4:merge: absorb upstream/main into continuation assembly|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|939e5a6a748:fix(continuation): harden wake routing and stream stripping	?
src/plugins/runtime/runtime-system.ts	3	4b7bef7e0bc71397bf1c0f8715cce940dc0d138e	52c12dc7088cbbad972d8598809a1b3438c02109	4b7bef7e0bc71397bf1c0f8715cce940dc0d138e	52c12dc7088cbbad972d8598809a1b3438c02109	accepted-overlay-no-current-upstream-delta	6be6484bd9f:fix: close continuation gate debt|726f4e2f9cc:Merge upstream after post-666 corrections|939e5a6a748:fix(continuation): harden wake routing and stream stripping|e4829e66f1c:security(#999): strip session-delivery ack fields at SDK/plugin boundary (Finding-B)|3b3566e8d16:security: #999 enforce trusted-bypass at plugin-runtime boundary + restore deprecated SDK field	?
src/plugins/runtime/runtime-taskflow.test.ts	1	71c74b8e953c38610cd8b2a5a6c36eca496395e9	6e3ce40bb32110083d245b029d6785c422677527	71c74b8e953c38610cd8b2a5a6c36eca496395e9	6e3ce40bb32110083d245b029d6785c422677527	accepted-overlay-no-current-upstream-delta	543b02c5a24:fix(continuation): port attachment hardening to assembly	?
src/plugins/runtime/runtime-taskflow.ts	24	707bf8fe6b0b76b891b4d3650de75b1a37f8560f	1975598bb623139c9144d3c63d593e74f835305c	707bf8fe6b0b76b891b4d3650de75b1a37f8560f	1975598bb623139c9144d3c63d593e74f835305c	accepted-overlay-no-current-upstream-delta	ff3e0dd6337:Repair frozen upstream merge unions|543b02c5a24:fix(continuation): port attachment hardening to assembly	?
src/plugins/wired-hooks-compaction.test.ts	2	232fa33a1ae69c9f6bb851b3bcb4e918ceb1aee2	e1301d8aa1df8bb3e9d9a019e0a3f42ccf7f658c	232fa33a1ae69c9f6bb851b3bcb4e918ceb1aee2	e1301d8aa1df8bb3e9d9a019e0a3f42ccf7f658c	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	?
